process,51
daili,75
settlement,54
custom,54
everyon,27
schedul,469
i.,8
/,14
ii,8
iso,112
need,212
epmi,173
understand,33
book,49
retail,6
busi,26
know,274
expect,21
energi,173
forecast,97
wholesal,6
activ,26
deal,138
physic,7
RT,5
iii,9
final,30
varianc,6
manag,111
estim,22
statement,7
alloc,10
We,168
discuss,25
around,21
current,43
california,27
well,53
servic,97
provid,46
would,95
like,104
walk,6
tomorrow,30
make,137
sure,54
role,4
In,61
addit,58
feel,17
person,34
job,9
case,17
thi,557
harder,2
tri,12
someth,28
pick,13
howev,33
work,121
back,75
fill,24
primari,3
area,19
cover,54
1,183
perf,2
onli,53
2,44
procur,2
3,25
DA,7
HA,2
respons,24
basic,4
receiv,125
whole,4
creat,36
submit,33
aggreg,8
SC,17
retriev,5
dis-aggreg,2
check,31
iv,2
adjust,9
cap,5
enpow,58
estat,14
sheet,26
tool,3
use,128
input,11
output,2
4,36
5,22
meter,35
data,80
submitt,2
6,20
preliminari,2
7,13
disput,17
8,5
9,9
monthli,51
pre-pay,7
calcul,8
ess,2
prepay,6
10,12
commod,2
grid,2
market,239
transmiss,80
transact,12
extern,3
hanson,40
pilot,2
power,304
intern,12
ee,17
pge,6
requir,27
ani,282
longer,30
0,613
3.13,187
statu,305
confirm,194
azp,290
25,284
06/26/2002,4
n/a,285
enron.com,386
06/25/2002,8
713,299
reserv,226
ha,272
chang,209
see,174
attach,254
assignment_ref,145
30981,2
seller_cod,145
seller_dun,145
958982563,145
customer_cod,145
customer_dun,145
848921276,145
affiliate_flag,145
path_nam,145
w/azps/azps-azps/fourcorne345,140
pnpkaps230//,135
point_of_receipt,145
fourcorne345,140
point_of_deliveri,145
pnpkaps230,135
sourc,151
fourcorn,115
sink,149
pnpk,134
capac,145
capacity_request,145
service_incr,145
hourli,156
ts_class,145
firm,160
ts_type,145
point_to_point,145
ts_period,145
off_peak,141
ts_window,145
fix,169
ts_subclass,145
wheel,145
nerc_curtailment_prior,145
nerc,152
prioriti,146
other_curtailment_prior,145
default,152
start_tim,145
stop_tim,145
ceiling_pric,145
offer_pric,145
bid_pric,145
price_unit,145
/mw,141
preconfirm,146
ye,161
anc_svc_link,145
anc_svc_req,145
posting_ref,145
sale_ref,145
request_ref,145
deal_ref,145
negotiated_price_flag,145
status_notif,145
lisa.gang,172
status_com,145
time_queu,145
response_time_limit,83
time_of_last_upd,145
primary_provider_com,145
seller_com,145
customer_com,145
info,116
call,261
503,168
464-5070,146
seller_nam,145
seller_phon,145
602.250.1128,145
seller_fax,145
602.250.1155,145
seller_email,145
oasisadm,145
apsc.com,145
customer_nam,145
enron,451
inc.,153
customer_phon,145
853-3801,145
customer_fax,145
646-8272,145
customer_email,145
bill.rust,145
reassigned_ref,145
reassigned_capac,145
reassigned_start_tim,83
reassigned_stop_tim,83
intend,126
recipi,123
'm,65
next,48
week,73
e-mail,200
corp.,85
let,186
messag,556
lisa,636
hey,27
....,43
ya,8
parti,44
affili,56
may,277
contract,100
sorri,21
ca,20
n't,118
'd,16
fun,10
especi,5
kim,5
suzann,2
travel,7
good,28
part,7
shoot,8
follow,78
-origin,477
gang,352
mailto,112
sent,541
friday,104
june,292
21,10
2002,553
8:37,3
AM,281
To,512
elliot,5
subject,505
sweet,6
cheek,3
hell,5
bpa,81
bet,3
becom,7
vp,3
go,148
complet,42
flake,3
get,128
togeth,23
lunch,38
dinner,6
love,20
properti,28
and/or,36
relev,29
contain,46
confidenti,50
privileg,33
materi,28
sole,30
review,34
distribut,57
disclosur,28
strictli,28
prohibit,28
If,162
author,35
pleas,425
contact,145
sender,41
repli,46
enron.messaging.administr,28
delet,33
copi,56
hereto,28
offer,34
accept,54
evid,28
bind,28
enforc,28
reli,28
anyon,41
basi,56
estoppel,28
otherwis,32
thank,332
06/05/2002,8
06/04/2002,8
30710,2
06/03/2002,8
30697,2
question,210
thursday,115
associ,78
text,81
file,119
post,89
sparki,74
michael,97
R.,79
frazier,83
load,101
offic,148
713-345-3200,74
pager,75
877-926-0615,74
p-mail,74
8779260615,74
skytel.com,75
'll,47
vega,3
start,20
......,1
doug,54
sewel,54
My,34
last,61
trip,5
wa,103
portland,100
folk,6
juli,157
DS,2
mid,196
C,127
tuesday,148
PM,236
04,47
RE,230
luong,46
steven,52
help,99
...........,14
purchas,79
air,44
product,73
monday,192
03,68
C.,45
FW,67
It,76
doe,48
montana,35
cost,43
12:16,14
stori,13
dirt,9
2.00,21
rate,23
per,43
buy,31
price,54
cut,57
month,66
posit,52
hope,68
Cc,169
everi,41
day,143
think,62
steve,35
Mo,116
bought,24
length,46
littl,41
noth,5
rag,2
say,20
2:21,2
scoop,3
sad,4
huh,11
clean,5
live,14
later,17
2:11,4
nut,6
honey,5
retard,5
name,52
share,6
exec,5
epm,5
12:02,5
alreadi,28
kind,17
troubl,6
today,53
2:01,6
11:51,7
11:23,8
MW,38
semi,9
word,13
seem,18
rare,9
've,31
yet,39
come,52
summer,10
differ,25
monday-thursday,9
midc,9
wednesday,143
3:05,9
Is,23
vari,10
also,63
term,11
ever,19
problem,63
avail,80
histori,10
curtail,27
extra,10
take,60
rememb,15
wed,11
strang,10
lot,18
4:52,10
4:37,10
snohomish,12
deliv,18
sy,11
mw,50
ad,19
irani,12
eric,12
Hi,39
hedg,17
report,60
E,16
Y,12
weekli,18
heard,19
might,24
right,46
ask,54
first,32
spreadsheet,38
look,75
along,19
NW,16
del,12
us,68
flat,13
system,98
border,12
flow,14
deliveri,69
point,24
Do,59
incur,13
top,12
actual,18
long,29
960,13
mwh,16
b/c,12
uniqu,14
happen,19
easier,12
explain,14
phone,47
give,35
713-853-4748,12
riversid,123
baughman,74
edward,86
sarnowski,62
citi,44
Of,48
refus,68
harlan,41
o'neil,85
murray,93
P.,77
murphi,33
sharp,32
vicki,32
miller,33
asset,33
mktg,33
elafandi,68
cavanaugh,47
darren,54
-juli,22
liquid,51
time,171
want,95
intent,13
LD,18
supplier,13
Ed,19
indic,17
continu,30
attempt,23
31,19
erwin,18
kenton,20
sempl,13
robert,18
grace,79
rebecca,49
30,54
opinion,7
updat,33
inde,6
said,20
letter,16
better,13
MO,15
sens,9
hour,85
spoke,14
still,43
100,19
clear,10
As,38
cal-iso,8
written,15
M.,45
pull,15
payment,24
due,16
plan,29
threat,10
notic,29
onc,25
suspect,2
6-30,1
sempra,14
yield,1
best,13
valu,6
1:36,4
return,14
vacat,3
set,21
new,57
someon,31
els,14
11:01,3
assum,12
scedul,3
6/5,3
11:29,3
fax,87
certifi,3
9:15,3
At,14
NO,5
send,43
imbal,4
cal,3
farther,3
11:08,7
level,18
run,20
either,10
way,18
charg,37
minim,3
size,3
10:58,3
10min,3
dec,41
volum,18
divid,3
multipli,3
min,4
10:52,4
uphold,3
reiter,4
sometim,3
8:42,3
must,23
establish,5
logist,3
certainti,3
real-tim,5
10:24,11
morn,29
begin,21
4th,12
state,27
show,20
2:51,3
keep,21
close,23
eye,4
1:15,3
3rd,16
mayb,9
alert,4
issu,46
yesterday,21
8:53,4
D.,5
cash,11
recommend,7
fail,5
hold,11
consid,12
vagu,6
6:25,6
cor,7
pay,12
date,67
instant,8
sinc,21
entir,11
least,9
demonstr,7
therefor,29
strategi,8
befor,22
sell,11
altern,7
06/23/2002,12
06/21/2002,18
30940,2
fourcorne230//,10
fourcorne230,15
fourcorners3,32
clock,1
speak,1
free,14
360-885-3682,1
gladli,1
20min,1
emerg,3
monitor,4
email,59
regard,25
paul,44
6-7,1
dure,18
reach,3
cell,25
869-5504,1
jenni,24
number,132
203,4
4:04,1
hello,27
tim,11
cannon,2
355-6600,2
355-5190,2
10:50,2
one,76
mid-c,3
50,12
hlh,5
7/1-31,3
30938,2
1-888-820-8952,2
pass,17
code,7
26015,2
05,7
1:00,9
pm-3:00,1
gmt-08:00,2
pacif,6
US,3
canada,3
tijuana,2
menu,1
bring,1
http,60
//typhoonnw.citysearch.com/1.html,1
06/02/2002,12
05/31/2002,22
30670,2
fourcorner2,4
1.95,236
06/24/2002,8
30939,2
drive,10
remind,14
11:45,7
typhoon,2
peopl,21
leav,18
11:20,2
ride,2
virginia,89
30666,2
30668,2
30667,2
reject,4
sunday,15
2-3,3
sue,3
model_5_31_1.xl,1
model_6_2_3.xl,1
model_6_4.xl,1
kearney,23
move,9
brighter,1
opportun,14
join,7
pilsner,1
room,4
happi,21
drink,12
food,9
wish,11
wonder,7
farewel,7
luck,7
pm,13
'til,1
whenev,5
06/01/2002,20
05/30/2002,26
30641,2
30640,2
30638,2
30637,4
preschedul,8
anul,8
request,57
inform,220
studi,16
saturday,25
jodi,21
pdx,18
thai,3
mention,4
interest,7
So,3
far,4
're,8
11:10,4
a.,1
11:30,4
a.m.,6
kathi,58
although,2
forward,47
challeng,1
miss,29
learn,2
experi,5
benefit,1
futur,11
touch,10
home,21
address,46
julie_kearney,1
hotmail.com,7
ciao,3
K,5
05/29/2002,16
30617,2
30616,2
30937,2
30615,2
atc,7
17,45
05/28/2002,8
30596,2
certif,173
trustid,11
digit,54
trust,11
signatur,10
dst,17
welcom,9
kit,3
support,26
dear,6
applic,18
approv,7
internet,2
confid,12
secur,65
onlin,2
mail,17
url,6
//www.trustdst.com/retrieve-cert.html,1
combin,1
previous,2
select,1
passphras,1
helpdesk,3
trustdst.com,3
888-248-4447,2
direct,36
801-326-5972,2
repres,9
assist,20
p.m.,13
mountain,7
choos,14
highest,3
sincer,12
marlen,3
martinez,3
registr,7
co.,4
www.trustdst.com,3
agreement,11
appli,7
order,20
form,10
stand,1
authent,2
allow,12
begun,1
801,1
326-5438,1
employe,28
organ,5
signer,1
simplesign,1
sign,4
www.trustdst.com/simplesign/bus-auth.html,1
Or,3
u.s.,2
attn,1
desk,35
p.o,1
box,4
22930,1
salt,1
lake,3
UT,1
84122-0930,1
normal,6
within,9
three,5
receipt,2
step,3
necessari,6
unabl,2
explan,8
888-882-1104,1
801-326-5971,1
710,5
circl,4
write,11
ladi,2
1/2,5
inch,2
diamet,2
draw,2
behind,2
counter,3
local,1
auto,8
store,1
blond,1
engin,1
mine,1
got,13
lost,5
car,7
old,17
datsun,1
pontiac,1
OK,4
big,3
hand,1
alway,24
gave,9
note,25
pad,2
could,44
pictur,6
center,6
guy,21
upsid,1
fall,3
laugh,1
hard,9
hyster,1
middl,1
turn,12
model_5_26_27.xl,1
model_5_28.xl,1
prel_epmi_salesjlo.xl,1
sale,7
revis,26
29,7
weather,5
warrant,2
total,24
made,31
earli,8
01,36
reconcili,8
hafslund,70
decemb,35
period,13
trade,46
novemb,9
thru,21
march,142
agre,6
place,17
entri,2
dm,32
12596,4
net,4
payabl,2
93,420,2
invoic,13
owe,3
66,000,2
done,22
suppli,12
carp,4
detail,135
mark,55
match,14
thompson,61
V,11
24,28
termin,17
2001,32
savag,11
gordon,13
ranc,19
susan,25
veri,11
anyth,14
8:50,2
unless,5
absolut,1
discrep,10
found,14
enter,6
rmg,1
11:48,1
huge,3
project,5
8:47,3
06,5
6:48,2
grace-,4
propos,8
volunt,4
excel,10
worksheet,4
januari,9
hi-light,4
west,61
tru,5
correct,40
accord,9
05/24/2002,7
30553,2
holiday,7
weekend,25
includ,39
26,23
28,13
peter,8
5/29,3
No,11
gener,12
27,52
memori,9
arellano,3
parellan,3
co.riverside.ca.u,3
23,11
11:47,1
ring,7
richard,5
han,3
kernkamp,3
hunt,5
5/28,1
apolog,14
disregard,7
previou,5
30.,2
ahead,13
via,5
specif,7
instruct,6
prompt,1
greatli,2
appreci,5
05/23/2002,6
30541,2
05/26/2002,2
05/27/2002,2
availab,2
2mw,6
verifi,9
past,16
north,31
america,28
121,16
SW,21
salmon,16
3wtc0407,9
OR,18
97204,16
503-464-5106,9
503-464-7376,9
cellular,9
503-860-8564,9
24-25,1
5/23,1
facilit,2
satisfi,1
afternoon,6
lisa-,4
appoint,1
bit,6
sit,4
thome,55
access,85
path,1
list,113
tie,5
navig,1
find,16
across,8
